C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9976.jpg,dataset3\9976.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2087.jpg,dataset3\2087.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2528.jpg,dataset3\2528.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\969.jpg,dataset3\969.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2114.jpg,dataset3\2114.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1164.jpg,dataset3\1164.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2838.jpg,dataset3\2838.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8108.jpg,dataset3\8108.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\5814.jpg,dataset3\5814.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9123.jpg,dataset3\9123.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3923.jpg,dataset3\3923.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6374.jpg,dataset3\6374.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1744.jpg,dataset3\1744.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9510.jpg,dataset3\9510.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\4945.jpg,dataset3\4945.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9545.jpg,dataset3\9545.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7396.jpg,dataset3\7396.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\187.jpg,dataset3\187.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2209.jpg,dataset3\2209.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7019.jpg,dataset3\7019.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2205.jpg,dataset3\2205.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3638.jpg,dataset3\3638.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9878.jpg,dataset3\9878.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7691.jpg,dataset3\7691.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1384.jpg,dataset3\1384.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8726.jpg,dataset3\8726.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\5038.jpg,dataset3\5038.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2967.jpg,dataset3\2967.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3892.jpg,dataset3\3892.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8927.jpg,dataset3\8927.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\5086.jpg,dataset3\5086.jpg,leopard
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2183.jpg,dataset3\2183.jpg,leopard
